"GEO_ID","NAME","S1602_C01_001E","S1602_C01_001M","S1602_C02_001E","S1602_C02_001M","S1602_C03_001E","S1602_C03_001M","S1602_C04_001E","S1602_C04_001M","S1602_C01_002E","S1602_C01_002M","S1602_C02_002E","S1602_C02_002M","S1602_C03_002E","S1602_C03_002M","S1602_C04_002E","S1602_C04_002M","S1602_C01_003E","S1602_C01_003M","S1602_C02_003E","S1602_C02_003M","S1602_C03_003E","S1602_C03_003M","S1602_C04_003E","S1602_C04_003M","S1602_C01_004E","S1602_C01_004M","S1602_C02_004E","S1602_C02_004M","S1602_C03_004E","S1602_C03_004M","S1602_C04_004E","S1602_C04_004M","S1602_C01_005E","S1602_C01_005M","S1602_C02_005E","S1602_C02_005M","S1602_C03_005E","S1602_C03_005M","S1602_C04_005E","S1602_C04_005M"
"id","Geographic Area Name","Estimate!!Total!!All households","Margin of Error!!Total MOE!!All households","Estimate!!Percent!!All households","Margin of Error!!Percent MOE!!All households","Estimate!!Limited English-speaking households!!All households","Margin of Error!!Limited English-speaking households MOE!!All households","Estimate!!Percent limited English-speaking households!!All households","Margin of Error!!Percent limited English-speaking households MOE!!All households","Estimate!!Total!!All households!!Households speaking --!!Spanish","Margin of Error!!Total MOE!!All households!!Households speaking --!!Spanish","Estimate!!Percent!!All households!!Households speaking --!!Spanish","Margin of Error!!Percent MOE!!All households!!Households speaking --!!Spanish","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Spanish","Margin of Error!!Limited English-speaking households MOE!!All households!!Households speaking --!!Spanish","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Spanish","Margin of Error!!Percent limited English-speaking households MOE!!All households!!Households speaking --!!Spanish","Estimate!!Total!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Total MOE!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Percent!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Percent MOE!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Limited English-speaking households MOE!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Percent limited English-speaking households MOE!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Total!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Total MOE!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Percent!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Percent MOE!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Limited English-speaking households MOE!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Percent limited English-speaking households MOE!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Total!!All households!!Households speaking --!!Other languages","Margin of Error!!Total MOE!!All households!!Households speaking --!!Other languages","Estimate!!Percent!!All households!!Households speaking --!!Other languages","Margin of Error!!Percent MOE!!All households!!Households speaking --!!Other languages","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Other languages","Margin of Error!!Limited English-speaking households MOE!!All households!!Households speaking --!!Other languages","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Other languages","Margin of Error!!Percent limited English-speaking households MOE!!All households!!Households speaking --!!Other languages"
"1400000US34007607801","Census Tract 6078.01, Camden County, New Jersey","2568","174","(X)","(X)","111","111","4.3","4.4","245","110","9.5","4.4","97","110","39.6","33.6","160","108","6.2","4.2","0","17","0.0","18.3","39","37","1.5","1.5","14","23","35.9","49.1","33","37","1.3","1.5","0","17","0.0","51.6"
"1400000US34007607802","Census Tract 6078.02, Camden County, New Jersey","906","71","(X)","(X)","17","19","1.9","2.1","75","38","8.3","4.0","17","19","22.7","23.3","9","10","1.0","1.2","0","12","0.0","98.9","8","11","0.9","1.2","0","12","0.0","100.0","0","12","0.0","3.5","0","12","-","**"
"1400000US34007607900","Census Tract 6079, Camden County, New Jersey","715","47","(X)","(X)","0","12","0.0","4.4","30","20","4.2","2.8","0","12","0.0","54.1","22","13","3.1","1.9","0","12","0.0","63.2","7","7","1.0","1.0","0","12","0.0","100.0","0","12","0.0","4.4","0","12","-","**"
"1400000US34007608001","Census Tract 6080.01, Camden County, New Jersey","1333","91","(X)","(X)","55","38","4.1","2.8","110","75","8.3","5.5","10","18","9.1","17.2","59","35","4.4","2.6","11","17","18.6","29.5","71","42","5.3","3.1","34","28","47.9","32.1","0","12","0.0","2.4","0","12","-","**"
"1400000US34007608202","Census Tract 6082.02, Camden County, New Jersey","1383","82","(X)","(X)","34","51","2.5","3.7","117","93","8.5","6.6","34","51","29.1","37.8","22","22","1.6","1.6","0","12","0.0","63.2","9","15","0.7","1.1","0","12","0.0","98.9","0","12","0.0","2.3","0","12","-","**"
"1400000US34007608205","Census Tract 6082.05, Camden County, New Jersey","1404","43","(X)","(X)","0","12","0.0","2.3","55","42","3.9","3.0","0","12","0.0","40.0","75","42","5.3","3.0","0","12","0.0","33.5","9","13","0.6","0.9","0","12","0.0","98.9","0","12","0.0","2.3","0","12","-","**"
"1400000US34007608206","Census Tract 6082.06, Camden County, New Jersey","1238","63","(X)","(X)","0","12","0.0","2.6","93","57","7.5","4.5","0","12","0.0","28.7","0","12","0.0","2.6","0","12","-","**","26","38","2.1","3.1","0","12","0.0","58.2","0","12","0.0","2.6","0","12","-","**"
"1400000US34007608209","Census Tract 6082.09, Camden County, New Jersey","1374","73","(X)","(X)","0","12","0.0","2.3","69","79","5.0","5.7","0","12","0.0","35.4","77","51","5.6","3.7","0","12","0.0","32.9","11","18","0.8","1.3","0","12","0.0","89.4","48","63","3.5","4.6","0","12","0.0","42.8"
"1400000US34007608210","Census Tract 6082.10, Camden County, New Jersey","1539","107","(X)","(X)","115","74","7.5","4.9","114","76","7.4","5.0","42","49","36.8","34.9","123","85","8.0","5.4","49","47","39.8","34.8","93","70","6.0","4.5","24","26","25.8","34.1","14","21","0.9","1.4","0","12","0.0","79.3"
"1400000US34007608211","Census Tract 6082.11, Camden County, New Jersey","2114","140","(X)","(X)","52","51","2.5","2.4","213","84","10.1","4.0","0","17","0.0","14.1","132","74","6.2","3.6","24","37","18.2","30.8","36","38","1.7","1.8","0","17","0.0","49.4","105","72","5.0","3.3","28","36","26.7","32.0"
"1400000US34007608302","Census Tract 6083.02, Camden County, New Jersey","1990","111","(X)","(X)","46","46","2.3","2.3","58","57","2.9","2.9","29","35","50.0","50.0","56","45","2.8","2.3","17","27","30.4","41.0","0","12","0.0","1.6","0","12","-","**","0","12","0.0","1.6","0","12","-","**"
"1400000US34007608303","Census Tract 6083.03, Camden County, New Jersey","1009","90","(X)","(X)","0","12","0.0","3.2","24","29","2.4","2.9","0","12","0.0","60.5","25","25","2.5","2.5","0","12","0.0","59.3","0","12","0.0","3.2","0","12","-","**","0","12","0.0","3.2","0","12","-","**"
"1400000US34007608304","Census Tract 6083.04, Camden County, New Jersey","2675","180","(X)","(X)","66","60","2.5","2.2","148","107","5.5","4.1","28","47","18.9","29.4","144","70","5.4","2.6","25","29","17.4","20.2","30","35","1.1","1.3","13","22","43.3","56.7","0","17","0.0","1.2","0","17","-","**"
"1400000US34007608401","Census Tract 6084.01, Camden County, New Jersey","1291","67","(X)","(X)","17","26","1.3","2.0","55","39","4.3","3.1","17","26","30.9","39.0","73","49","5.7","3.8","0","12","0.0","34.1","8","13","0.6","1.0","0","12","0.0","100.0","0","12","0.0","2.5","0","12","-","**"
"1400000US34007608402","Census Tract 6084.02, Camden County, New Jersey","1299","57","(X)","(X)","13","20","1.0","1.5","0","12","0.0","2.5","0","12","-","**","31","28","2.4","2.1","0","12","0.0","53.3","57","36","4.4","2.7","13","20","22.8","30.2","24","37","1.8","2.8","0","12","0.0","60.5"
"1400000US34007608403","Census Tract 6084.03, Camden County, New Jersey","2286","100","(X)","(X)","38","42","1.7","1.8","150","100","6.6","4.3","0","17","0.0","19.3","177","93","7.7","4.1","38","42","21.5","19.5","72","67","3.1","2.9","0","17","0.0","34.4","42","50","1.8","2.2","0","17","0.0","45.8"
"1400000US34007608404","Census Tract 6084.04, Camden County, New Jersey","2323","133","(X)","(X)","19","30","0.8","1.3","23","35","1.0","1.5","0","17","0.0","61.8","109","84","4.7","3.6","19","30","17.4","28.6","43","55","1.9","2.4","0","17","0.0","45.2","0","17","0.0","1.4","0","17","-","**"
"1400000US34007608503","Census Tract 6085.03, Camden County, New Jersey","1162","89","(X)","(X)","24","27","2.1","2.3","75","52","6.5","4.3","24","27","32.0","31.4","27","29","2.3","2.5","0","12","0.0","57.1","0","12","0.0","2.8","0","12","-","**","0","12","0.0","2.8","0","12","-","**"
"1400000US34007608504","Census Tract 6085.04, Camden County, New Jersey","1616","118","(X)","(X)","39","47","2.4","2.9","184","87","11.4","5.3","28","42","15.2","22.0","32","41","2.0","2.5","0","12","0.0","52.4","23","28","1.4","1.7","11","20","47.8","52.2","20","24","1.2","1.5","0","12","0.0","66.3"
"1400000US34007608600","Census Tract 6086, Camden County, New Jersey","1834","134","(X)","(X)","131","87","7.1","4.7","230","101","12.5","5.3","131","87","57.0","25.9","15","22","0.8","1.2","0","12","0.0","76.6","15","24","0.8","1.3","0","12","0.0","76.6","0","12","0.0","1.8","0","12","-","**"
"1400000US34007608700","Census Tract 6087, Camden County, New Jersey","2783","180","(X)","(X)","18","29","0.6","1.0","96","92","3.4","3.3","0","17","0.0","28.0","106","68","3.8","2.4","18","29","17.0","24.4","0","17","0.0","1.2","0","17","-","**","0","17","0.0","1.2","0","17","-","**"
"1400000US34007608800","Census Tract 6088, Camden County, New Jersey","2107","151","(X)","(X)","85","47","4.0","2.3","143","67","6.8","3.4","16","27","11.2","18.0","118","54","5.6","2.5","69","41","58.5","36.2","0","17","0.0","1.5","0","17","-","**","37","47","1.8","2.2","0","17","0.0","48.8"
"1400000US34007608901","Census Tract 6089.01, Camden County, New Jersey","1951","120","(X)","(X)","15","25","0.8","1.3","127","112","6.5","5.7","15","25","11.8","23.3","64","51","3.3","2.6","0","17","0.0","37.0","19","31","1.0","1.6","0","17","0.0","68.0","0","17","0.0","1.6","0","17","-","**"
"1400000US34007608903","Census Tract 6089.03, Camden County, New Jersey","1037","75","(X)","(X)","0","12","0.0","3.1","5","8","0.5","0.8","0","12","0.0","100.0","12","17","1.2","1.6","0","12","0.0","85.6","0","12","0.0","3.1","0","12","-","**","0","12","0.0","3.1","0","12","-","**"
"1400000US34007608904","Census Tract 6089.04, Camden County, New Jersey","505","45","(X)","(X)","0","12","0.0","6.2","0","12","0.0","6.2","0","12","-","**","13","13","2.6","2.6","0","12","0.0","82.3","0","12","0.0","6.2","0","12","-","**","0","12","0.0","6.2","0","12","-","**"
"1400000US34007609000","Census Tract 6090, Camden County, New Jersey","565","41","(X)","(X)","7","11","1.2","1.9","64","27","11.3","4.7","7","11","10.9","16.5","2","7","0.4","1.2","0","12","0.0","100.0","10","14","1.8","2.6","0","12","0.0","93.8","4","5","0.7","0.9","0","12","0.0","100.0"
"1400000US34007609103","Census Tract 6091.03, Camden County, New Jersey","1892","108","(X)","(X)","9","15","0.5","0.8","93","55","4.9","2.9","0","17","0.0","28.7","88","65","4.7","3.4","9","15","10.2","18.7","31","30","1.6","1.6","0","17","0.0","53.3","23","25","1.2","1.3","0","17","0.0","61.8"
"1400000US34007609201","Census Tract 6092.01, Camden County, New Jersey","1698","125","(X)","(X)","10","17","0.6","1.0","101","62","5.9","3.5","10","17","9.9","16.7","34","34","2.0","2.0","0","12","0.0","50.9","2","8","0.1","0.5","0","12","0.0","100.0","54","66","3.2","3.9","0","12","0.0","40.4"
"1400000US34007609202","Census Tract 6092.02, Camden County, New Jersey","1684","108","(X)","(X)","17","21","1.0","1.2","171","94","10.2","5.5","0","12","0.0","17.2","40","59","2.4","3.5","0","12","0.0","46.9","80","49","4.8","2.9","17","21","21.3","27.1","58","61","3.4","3.6","0","12","0.0","38.9"
"1400000US34007609203","Census Tract 6092.03, Camden County, New Jersey","3247","214","(X)","(X)","73","66","2.2","2.0","326","183","10.0","5.4","51","54","15.6","20.3","136","86","4.2","2.6","0","17","0.0","21.1","199","103","6.1","3.2","22","34","11.1","18.5","45","49","1.4","1.5","0","17","0.0","44.2"
"1400000US34007609204","Census Tract 6092.04, Camden County, New Jersey","1363","119","(X)","(X)","30","40","2.2","2.9","187","76","13.7","5.6","30","40","16.0","19.4","0","12","0.0","2.4","0","12","-","**","10","15","0.7","1.1","0","12","0.0","93.8","0","12","0.0","2.4","0","12","-","**"
"1400000US34007609205","Census Tract 6092.05, Camden County, New Jersey","2211","165","(X)","(X)","43","70","1.9","3.1","111","88","5.0","3.9","0","17","0.0","25.0","148","102","6.7","4.5","43","70","29.1","39.4","0","17","0.0","1.5","0","17","-","**","0","17","0.0","1.5","0","17","-","**"
"1400000US34007610300","Census Tract 6103, Camden County, New Jersey","946","108","(X)","(X)","120","57","12.7","6.4","281","83","29.7","8.9","120","57","42.7","20.7","10","17","1.1","1.9","0","12","0.0","93.8","17","23","1.8","2.5","0","12","0.0","71.9","0","12","0.0","3.4","0","12","-","**"
"1400000US34007610400","Census Tract 6104, Camden County, New Jersey","1261","167","(X)","(X)","234","135","18.6","9.7","580","173","46.0","12.3","234","135","40.3","18.5","35","38","2.8","3.1","0","12","0.0","50.1","11","18","0.9","1.5","0","12","0.0","89.4","0","12","0.0","2.5","0","12","-","**"
"1400000US34007610500","Census Tract 6105, Camden County, New Jersey","2066","132","(X)","(X)","239","158","11.6","7.5","787","168","38.1","8.0","165","138","21.0","15.1","108","76","5.2","3.7","44","43","40.7","40.1","122","52","5.9","2.5","30","37","24.6","27.5","0","17","0.0","1.6","0","17","-","**"
"1400000US34007610600","Census Tract 6106, Camden County, New Jersey","620","56","(X)","(X)","5","8","0.8","1.2","77","40","12.4","6.2","0","12","0.0","32.9","71","37","11.5","5.9","0","12","0.0","34.8","33","23","5.3","3.6","5","8","15.2","22.0","0","12","0.0","5.1","0","12","-","**"
"1400000US34007610800","Census Tract 6108, Camden County, New Jersey","1071","105","(X)","(X)","35","30","3.3","2.8","242","65","22.6","5.8","30","29","12.4","11.1","9","15","0.8","1.4","0","12","0.0","98.9","14","16","1.3","1.5","5","9","35.7","57.9","0","12","0.0","3.0","0","12","-","**"
"1400000US34007610900","Census Tract 6109, Camden County, New Jersey","1489","59","(X)","(X)","0","12","0.0","2.2","26","20","1.7","1.3","0","12","0.0","58.2","44","31","3.0","2.1","0","12","0.0","44.7","0","12","0.0","2.2","0","12","-","**","7","12","0.5","0.8","0","12","0.0","100.0"
"1400000US34007611000","Census Tract 6110, Camden County, New Jersey","2162","181","(X)","(X)","15","25","0.7","1.2","216","104","10.0","4.7","0","17","0.0","13.9","37","48","1.7","2.2","0","17","0.0","48.8","69","61","3.2","2.8","15","25","21.7","42.7","0","17","0.0","1.5","0","17","-","**"
"1400000US34007611100","Census Tract 6111, Camden County, New Jersey","1240","81","(X)","(X)","53","56","4.3","4.6","107","76","8.6","6.2","0","12","0.0","25.7","85","60","6.9","4.9","46","55","54.1","37.6","19","23","1.5","1.9","7","15","36.8","63.2","0","12","0.0","2.6","0","12","-","**"
"1400000US34007611200","Census Tract 6112, Camden County, New Jersey","1674","85","(X)","(X)","21","20","1.3","1.2","64","35","3.8","2.1","0","12","0.0","37.0","17","17","1.0","1.0","3","5","17.6","30.0","41","28","2.4","1.7","18","19","43.9","35.6","12","14","0.7","0.8","0","12","0.0","85.6"
"1400000US34007611300","Census Tract 6113, Camden County, New Jersey","1439","97","(X)","(X)","36","52","2.5","3.6","94","66","6.5","4.6","0","12","0.0","28.5","73","62","5.1","4.3","0","12","0.0","34.1","49","56","3.4","3.8","36","52","73.5","50.6","11","18","0.8","1.3","0","12","0.0","89.4"
"1400000US34007611400","Census Tract 6114, Camden County, New Jersey","1634","91","(X)","(X)","0","12","0.0","2.0","36","56","2.2","3.4","0","12","0.0","49.4","32","39","2.0","2.4","0","12","0.0","52.4","61","62","3.7","3.9","0","12","0.0","38.0","0","12","0.0","2.0","0","12","-","**"
"1400000US34007611500","Census Tract 6115, Camden County, New Jersey","1681","106","(X)","(X)","21","31","1.2","1.8","104","88","6.2","5.1","0","12","0.0","26.3","47","39","2.8","2.3","0","12","0.0","43.3","59","49","3.5","2.9","21","31","35.6","44.0","0","12","0.0","1.9","0","12","-","**"
"1400000US34007611600","Census Tract 6116, Camden County, New Jersey","1977","180","(X)","(X)","93","89","4.7","4.5","215","151","10.9","7.3","74","85","34.4","36.7","88","83","4.5","4.2","0","12","0.0","29.9","19","31","1.0","1.6","19","31","100.0","68.0","28","37","1.4","1.9","0","12","0.0","56.0"
"1400000US34007611700","Census Tract 6117, Camden County, New Jersey","1093","82","(X)","(X)","0","12","0.0","2.9","31","38","2.8","3.5","0","12","0.0","53.3","35","28","3.2","2.6","0","12","0.0","50.1","18","21","1.6","1.9","0","12","0.0","69.9","7","10","0.6","0.9","0","12","0.0","100.0"
"1400000US34009020101","Census Tract 201.01, Cape May County, New Jersey","1841","165","(X)","(X)","131","89","7.1","4.7","227","102","12.3","5.2","122","88","53.7","27.8","143","83","7.8","4.3","0","12","0.0","20.2","35","35","1.9","1.9","9","13","25.7","39.1","0","12","0.0","1.7","0","12","-","**"
"1400000US34009020102","Census Tract 201.02, Cape May County, New Jersey","1038","113","(X)","(X)","0","12","0.0","3.1","0","12","0.0","3.1","0","12","-","**","36","40","3.5","3.9","0","12","0.0","49.4","0","12","0.0","3.1","0","12","-","**","10","15","1.0","1.4","0","12","0.0","93.8"
"1400000US34009020201","Census Tract 202.01, Cape May County, New Jersey","565","57","(X)","(X)","0","12","0.0","5.6","30","25","5.3","4.4","0","12","0.0","54.1","13","11","2.3","2.0","0","12","0.0","82.3","8","14","1.4","2.5","0","12","0.0","100.0","0","12","0.0","5.6","0","12","-","**"
"1400000US34009020203","Census Tract 202.03, Cape May County, New Jersey","1016","123","(X)","(X)","0","12","0.0","3.1","9","14","0.9","1.4","0","12","0.0","98.9","21","19","2.1","1.9","0","12","0.0","64.7","0","12","0.0","3.1","0","12","-","**","0","12","0.0","3.1","0","12","-","**"
"1400000US34009020205","Census Tract 202.05, Cape May County, New Jersey","398","57","(X)","(X)","5","7","1.3","1.7","11","10","2.8","2.6","0","12","0.0","89.4","8","8","2.0","2.1","5","7","62.5","62.5","0","12","0.0","7.8","0","12","-","**","8","10","2.0","2.6","0","12","0.0","100.0"
"1400000US34009020206","Census Tract 202.06, Cape May County, New Jersey","404","61","(X)","(X)","4","5","1.0","1.3","10","12","2.5","2.9","0","12","0.0","93.8","11","7","2.7","1.9","4","5","36.4","47.8","0","12","0.0","7.7","0","12","-","**","0","12","0.0","7.7","0","12","-","**"
"1400000US34009020301","Census Tract 203.01, Cape May County, New Jersey","1812","122","(X)","(X)","0","12","0.0","1.8","11","17","0.6","1.0","0","12","0.0","89.4","23","23","1.3","1.3","0","12","0.0","61.8","0","12","0.0","1.8","0","12","-","**","12","17","0.7","0.9","0","12","0.0","85.6"
"1400000US34009020302","Census Tract 203.02, Cape May County, New Jersey","1811","138","(X)","(X)","8","12","0.4","0.7","62","46","3.4","2.6","0","12","0.0","37.6","79","47","4.4","2.6","8","12","10.1","14.8","43","55","2.4","3.0","0","12","0.0","45.2","0","12","0.0","1.8","0","12","-","**"
"1400000US34009020400","Census Tract 204, Cape May County, New Jersey","1130","91","(X)","(X)","0","12","0.0","2.8","10","15","0.9","1.3","0","12","0.0","93.8","48","42","4.2","3.6","0","12","0.0","42.8","0","12","0.0","2.8","0","12","-","**","0","12","0.0","2.8","0","12","-","**"
"1400000US34009020500","Census Tract 205, Cape May County, New Jersey","802","92","(X)","(X)","54","32","6.7","4.0","212","52","26.4","6.1","49","30","23.1","12.3","11","8","1.4","1.0","0","12","0.0","89.4","5","7","0.6","0.9","5","7","100.0","100.0","0","12","0.0","4.0","0","12","-","**"
"1400000US34009020600","Census Tract 206, Cape May County, New Jersey","857","93","(X)","(X)","0","12","0.0","3.7","29","29","3.4","3.5","0","12","0.0","55.1","24","31","2.8","3.6","0","12","0.0","60.5","0","12","0.0","3.7","0","12","-","**","0","12","0.0","3.7","0","12","-","**"
"1400000US34009020700","Census Tract 207, Cape May County, New Jersey","1442","101","(X)","(X)","12","18","0.8","1.3","58","62","4.0","4.4","0","12","0.0","38.9","35","28","2.4","1.9","12","18","34.3","43.5","37","46","2.6","3.2","0","12","0.0","48.8","0","12","0.0","2.2","0","12","-","**"
"1400000US34009020800","Census Tract 208, Cape May County, New Jersey","1020","95","(X)","(X)","12","12","1.2","1.1","4","7","0.4","0.7","0","12","0.0","100.0","34","16","3.3","1.6","7","10","20.6","25.6","5","8","0.5","0.8","5","8","100.0","100.0","5","8","0.5","0.7","0","12","0.0","100.0"
"1400000US34009020901","Census Tract 209.01, Cape May County, New Jersey","454","44","(X)","(X)","0","12","0.0","6.9","3","6","0.7","1.3","0","12","0.0","100.0","14","10","3.1","2.1","0","12","0.0","79.3","3","5","0.7","1.1","0","12","0.0","100.0","2","3","0.4","0.7","0","12","0.0","100.0"
"1400000US34009020902","Census Tract 209.02, Cape May County, New Jersey","721","70","(X)","(X)","4","5","0.6","0.8","6","6","0.8","0.8","4","5","66.7","57.8","26","11","3.6","1.5","0","12","0.0","58.2","2","4","0.3","0.5","0","12","0.0","100.0","0","12","0.0","4.4","0","12","-","**"
"1400000US34009021001","Census Tract 210.01, Cape May County, New Jersey","750","95","(X)","(X)","4","7","0.5","0.8","17","15","2.3","1.9","0","12","0.0","71.9","17","16","2.3","2.2","4","7","23.5","34.9","0","12","0.0","4.2","0","12","-","**","0","12","0.0","4.2","0","12","-","**"
"1400000US34009021002","Census Tract 210.02, Cape May County, New Jersey","1319","119","(X)","(X)","0","12","0.0","2.4","10","17","0.8","1.2","0","12","0.0","93.8","43","36","3.3","2.7","0","12","0.0","45.2","21","23","1.6","1.8","0","12","0.0","64.7","0","12","0.0","2.4","0","12","-","**"
"1400000US34009021100","Census Tract 211, Cape May County, New Jersey","2080","174","(X)","(X)","15","25","0.7","1.2","15","25","0.7","1.2","15","25","100.0","76.6","63","83","3.0","4.0","0","12","0.0","37.3","0","12","0.0","1.5","0","12","-","**","0","12","0.0","1.5","0","12","-","**"
"1400000US34009021300","Census Tract 213, Cape May County, New Jersey","1986","144","(X)","(X)","0","12","0.0","1.6","11","24","0.6","1.2","0","12","0.0","89.4","59","50","3.0","2.5","0","12","0.0","38.6","0","12","0.0","1.6","0","12","-","**","0","12","0.0","1.6","0","12","-","**"
"1400000US34009021400","Census Tract 214, Cape May County, New Jersey","1680","155","(X)","(X)","19","29","1.1","1.7","148","81","8.8","4.8","0","12","0.0","19.6","167","104","9.9","6.2","0","12","0.0","17.6","2","4","0.1","0.3","0","12","0.0","100.0","37","37","2.2","2.3","19","29","51.4","51.4"
"1400000US34009021500","Census Tract 215, Cape May County, New Jersey","891","131","(X)","(X)","39","44","4.4","4.7","139","71","15.6","7.3","39","44","28.1","26.8","7","11","0.8","1.2","0","12","0.0","100.0","9","14","1.0","1.5","0","12","0.0","98.9","0","12","0.0","3.6","0","12","-","**"
"1400000US34009021600","Census Tract 216, Cape May County, New Jersey","1435","108","(X)","(X)","25","22","1.7","1.5","76","60","5.3","4.3","0","12","0.0","33.2","103","43","7.2","2.9","25","22","24.3","20.2","0","12","0.0","2.2","0","12","-","**","0","12","0.0","2.2","0","12","-","**"
"1400000US34009021701","Census Tract 217.01, Cape May County, New Jersey","1146","131","(X)","(X)","0","12","0.0","2.8","51","50","4.5","4.3","0","12","0.0","41.5","37","32","3.2","2.7","0","12","0.0","48.8","0","12","0.0","2.8","0","12","-","**","24","33","2.1","2.8","0","12","0.0","60.5"
"1400000US34009021702","Census Tract 217.02, Cape May County, New Jersey","1138","115","(X)","(X)","0","12","0.0","2.8","18","20","1.6","1.7","0","12","0.0","69.9","34","26","3.0","2.3","0","12","0.0","50.9","27","24","2.4","2.1","0","12","0.0","57.1","13","20","1.1","1.8","0","12","0.0","82.3"
"1400000US34009021803","Census Tract 218.03, Cape May County, New Jersey","1529","168","(X)","(X)","24","31","1.6","2.0","58","56","3.8","3.6","0","12","0.0","38.9","77","53","5.0","3.6","24","31","31.2","39.1","0","12","0.0","2.1","0","12","-","**","0","12","0.0","2.1","0","12","-","**"
"1400000US34009021804","Census Tract 218.04, Cape May County, New Jersey","2414","226","(X)","(X)","0","17","0.0","1.3","149","76","6.2","3.0","0","17","0.0","19.5","146","92","6.0","3.9","0","17","0.0","19.8","38","56","1.6","2.3","0","17","0.0","48.1","0","17","0.0","1.3","0","17","-","**"
"1400000US34009021805","Census Tract 218.05, Cape May County, New Jersey","1732","137","(X)","(X)","0","12","0.0","1.9","119","76","6.9","4.4","0","12","0.0","23.6","69","39","4.0","2.3","0","12","0.0","35.4","15","24","0.9","1.4","0","12","0.0","76.6","18","29","1.0","1.7","0","12","0.0","69.9"
