,Id2,Id,name,totalPop,under5yr,under18yr,over65yr
1134,22043,0500000US22043,"Grant Parish, Louisiana",22482,1329,4744,3420
1135,22045,0500000US22045,"Iberia Parish, Louisiana",70941,5179,18322,10628
1136,22047,0500000US22047,"Iberville Parish, Louisiana",32721,1816,6743,5181
1137,22049,0500000US22049,"Jackson Parish, Louisiana",15902,873,3490,3166
1138,22051,0500000US22051,"Jefferson Parish, Louisiana",434051,28335,95458,74330
1139,22053,0500000US22053,"Jefferson Davis Parish, Louisiana",31582,2194,8117,5159
1140,22055,0500000US22055,"Lafayette Parish, Louisiana",242782,16466,57350,32067
1141,22057,0500000US22057,"Lafourche Parish, Louisiana",98115,6281,22793,15168
1142,22059,0500000US22059,"LaSalle Parish, Louisiana",14917,911,3419,2524
1143,22061,0500000US22061,"Lincoln Parish, Louisiana",47196,2720,9452,6396
1144,22063,0500000US22063,"Livingston Parish, Louisiana",139567,9578,35715,18422
1145,22065,0500000US22065,"Madison Parish, Louisiana",11161,766,2649,1606
1146,22067,0500000US22067,"Morehouse Parish, Louisiana",25398,1756,6136,4763
1147,22069,0500000US22069,"Natchitoches Parish, Louisiana",38659,2482,9063,6415
1148,22071,0500000US22071,"Orleans Parish, Louisiana",391006,23087,78086,57760
1149,22073,0500000US22073,"Ouachita Parish, Louisiana",154475,10646,38427,22847
1150,22075,0500000US22075,"Plaquemines Parish, Louisiana",23410,1589,6058,3143
1151,22077,0500000US22077,"Pointe Coupee Parish, Louisiana",21940,1348,4793,4516
1152,22079,0500000US22079,"Rapides Parish, Louisiana",130562,8902,32250,21375
1153,22081,0500000US22081,"Red River Parish, Louisiana",8477,516,1980,1619
1154,22083,0500000US22083,"Richland Parish, Louisiana",20192,1233,4706,3544
1155,22085,0500000US22085,"Sabine Parish, Louisiana",24032,1464,5668,4980
1156,22087,0500000US22087,"St. Bernard Parish, Louisiana",46721,3308,12440,5340
1157,22089,0500000US22089,"St. Charles Parish, Louisiana",52879,3347,12922,7174
1158,22091,0500000US22091,"St. Helena Parish, Louisiana",10262,560,2161,2046
1159,22093,0500000US22093,"St. James Parish, Louisiana",21037,1223,4748,3610
1160,22095,0500000US22095,"St. John the Baptist Parish, Louisiana",43184,2767,10617,6144
1161,22097,0500000US22097,"St. Landry Parish, Louisiana",82764,6305,22230,13328
1162,22099,0500000US22099,"St. Martin Parish, Louisiana",53621,3610,12978,8057
1163,22101,0500000US22101,"St. Mary Parish, Louisiana",49774,3404,11865,8242
1164,22103,0500000US22103,"St. Tammany Parish, Louisiana",258111,15851,61917,43694
1165,22105,0500000US22105,"Tangipahoa Parish, Louisiana",133777,9646,32761,19230
1166,22107,0500000US22107,"Tensas Parish, Louisiana",4462,261,1022,1089
1167,22109,0500000US22109,"Terrebonne Parish, Louisiana",111021,7695,28090,15984
1168,22111,0500000US22111,"Union Parish, Louisiana",22330,1314,4888,4590
1169,22113,0500000US22113,"Vermilion Parish, Louisiana",59830,3929,15229,9112
1170,22115,0500000US22115,"Vernon Parish, Louisiana",48860,3975,12129,5959
1171,22117,0500000US22117,"Washington Parish, Louisiana",46582,3115,11232,8355
1172,22119,0500000US22119,"Webster Parish, Louisiana",38798,2411,8780,7666
1173,22121,0500000US22121,"West Baton Rouge Parish, Louisiana",26427,1874,6461,3607
1174,22123,0500000US22123,"West Carroll Parish, Louisiana",10982,623,2533,2090
1175,22125,0500000US22125,"West Feliciana Parish, Louisiana",15460,631,2500,2323
1176,22127,0500000US22127,"Winn Parish, Louisiana",14134,855,2968,2626
1177,23001,0500000US23001,"Androscoggin County, Maine",107679,6274,23332,19091
1178,23003,0500000US23003,"Aroostook County, Maine",67111,3234,12226,16196
1179,23005,0500000US23005,"Cumberland County, Maine",293557,14283,54796,54161
1180,23007,0500000US23007,"Franklin County, Maine",29897,1247,5235,6705
1181,23009,0500000US23009,"Hancock County, Maine",54811,2391,9364,13489
1182,23011,0500000US23011,"Kennebec County, Maine",122083,6052,23566,24350
1183,23013,0500000US23013,"Knox County, Maine",39771,1768,7081,10057
1184,23015,0500000US23015,"Lincoln County, Maine",34342,1436,5731,9518
1185,23017,0500000US23017,"Oxford County, Maine",57618,2613,10624,12483
1186,23019,0500000US23019,"Penobscot County, Maine",151096,7135,27394,28204
1187,23021,0500000US23021,"Piscataquis County, Maine",16800,741,2828,4489
1188,23023,0500000US23023,"Sagadahoc County, Maine",35634,1780,6819,7881
1189,23025,0500000US23025,"Somerset County, Maine",50592,2361,9610,10530
1190,23027,0500000US23027,"Waldo County, Maine",39694,1767,7295,8925
1191,23029,0500000US23029,"Washington County, Maine",31490,1499,5938,7687
1192,23031,0500000US23031,"York County, Maine",206229,9701,38565,42233
1193,24001,0500000US24001,"Allegany County, Maryland",70975,3208,12321,14400
1194,24003,0500000US24003,"Anne Arundel County, Maryland",576031,35416,128107,84550
1195,24005,0500000US24005,"Baltimore County, Maryland",828431,48780,178931,142310
1196,24009,0500000US24009,"Calvert County, Maryland",92003,4944,21300,13687
1197,24011,0500000US24011,"Caroline County, Maryland",33304,2013,7907,5410
1198,24013,0500000US24013,"Carroll County, Maryland",168429,9185,36532,28378
1199,24015,0500000US24015,"Cecil County, Maryland",102826,5825,23268,16186
1200,24017,0500000US24017,"Charles County, Maryland",161503,9612,38703,20198
1201,24019,0500000US24019,"Dorchester County, Maryland",31998,1748,6752,6911
1202,24021,0500000US24021,"Frederick County, Maryland",255648,15082,59180,36972
1203,24023,0500000US24023,"Garrett County, Maryland",29163,1452,5426,6524
1204,24025,0500000US24025,"Harford County, Maryland",253956,14330,56335,41128
1205,24027,0500000US24027,"Howard County, Maryland",323196,19181,78743,44629
1206,24029,0500000US24029,"Kent County, Maryland",19383,789,3066,5177
1207,24031,0500000US24031,"Montgomery County, Maryland",1052567,65806,244355,163516
1208,24033,0500000US24033,"Prince George's County, Maryland",909308,59457,202301,120600
1209,24035,0500000US24035,"Queen Anne's County, Maryland",50251,2545,10820,9462
1210,24037,0500000US24037,"St. Mary's County, Maryland",112664,7162,27236,14730
1211,24039,0500000US24039,"Somerset County, Maryland",25675,1248,4385,4352
1212,24041,0500000US24041,"Talbot County, Maryland",36968,1714,6715,10804
1213,24043,0500000US24043,"Washington County, Maryland",150926,8584,32969,26006
1214,24045,0500000US24045,"Wicomico County, Maryland",103195,6255,22716,16398
1215,24047,0500000US24047,"Worcester County, Maryland",51823,2176,8903,14421
1216,24510,0500000US24510,"Baltimore city, Maryland",602495,37992,123177,84387
1217,25001,0500000US25001,"Barnstable County, Massachusetts",213413,7852,32172,65299
1218,25003,0500000US25003,"Berkshire County, Massachusetts",126348,5292,21362,29398
1219,25005,0500000US25005,"Bristol County, Massachusetts",564022,29376,116099,95464
1220,25007,0500000US25007,"Dukes County, Massachusetts",17352,816,3042,4219
1221,25009,0500000US25009,"Essex County, Massachusetts",790638,44361,168488,134796
1222,25011,0500000US25011,"Franklin County, Massachusetts",70963,3108,12407,15624
1223,25013,0500000US25013,"Hampden County, Massachusetts",470406,25624,101140,79049
1224,25015,0500000US25015,"Hampshire County, Massachusetts",161355,5450,23689,27808
1225,25017,0500000US25017,"Middlesex County, Massachusetts",1614714,85768,318831,246388
1226,25019,0500000US25019,"Nantucket County, Massachusetts",11327,728,2398,1680
1227,25021,0500000US25021,"Norfolk County, Massachusetts",705388,37729,147749,118882
1228,25023,0500000US25023,"Plymouth County, Massachusetts",518132,27491,110660,93864
1229,25025,0500000US25025,"Suffolk County, Massachusetts",807252,41899,134089,96651
1230,25027,0500000US25027,"Worcester County, Massachusetts",830839,44667,174732,129978
1231,26001,0500000US26001,"Alcona County, Michigan",10362,314,1322,3713
1232,26003,0500000US26003,"Alger County, Michigan",9097,333,1360,2335
1233,26005,0500000US26005,"Allegan County, Michigan",117327,7283,28372,19414
1234,26007,0500000US26007,"Alpena County, Michigan",28360,1348,5241,6647
1235,26009,0500000US26009,"Antrim County, Michigan",23365,1076,4239,6342
1236,26011,0500000US26011,"Arenac County, Michigan",15041,721,2732,3747
1237,26013,0500000US26013,"Baraga County, Michigan",8320,328,1457,1840
1238,26015,0500000US26015,"Barry County, Michigan",61157,3380,13514,11254
1239,26017,0500000US26017,"Bay County, Michigan",103923,5245,21084,21195
1240,26019,0500000US26019,"Benzie County, Michigan",17753,835,3239,4639
1241,26021,0500000US26021,"Berrien County, Michigan",154141,8807,33571,30402
1242,26023,0500000US26023,"Branch County, Michigan",43622,2628,10111,7932
1243,26025,0500000US26025,"Calhoun County, Michigan",134487,8362,30801,23987
1244,26027,0500000US26027,"Cass County, Michigan",51653,2508,10646,10862
1245,26029,0500000US26029,"Charlevoix County, Michigan",26244,1115,4955,6399
1246,26031,0500000US26031,"Cheboygan County, Michigan",25413,1006,4163,6927
1247,26033,0500000US26033,"Chippewa County, Michigan",37517,1795,6877,6742
1248,26035,0500000US26035,"Clare County, Michigan",30757,1653,6092,7341
1249,26037,0500000US26037,"Clinton County, Michigan",79332,4452,17756,13442
1250,26039,0500000US26039,"Crawford County, Michigan",13901,643,2486,3570
1251,26041,0500000US26041,"Delta County, Michigan",35857,1782,7053,8665
1252,26043,0500000US26043,"Dickinson County, Michigan",25383,1389,5151,5606
1253,26045,0500000US26045,"Eaton County, Michigan",109826,5886,22712,20404
1254,26047,0500000US26047,"Emmet County, Michigan",33308,1587,6375,7505
1255,26049,0500000US26049,"Genesee County, Michigan",406892,23984,91550,71136
1256,26051,0500000US26051,"Gladwin County, Michigan",25337,1353,4758,6769
1257,26053,0500000US26053,"Gogebic County, Michigan",15096,596,2359,3906
1258,26055,0500000US26055,"Grand Traverse County, Michigan",92573,4855,18730,18427
1259,26057,0500000US26057,"Gratiot County, Michigan",40599,1940,7954,7106
1260,26059,0500000US26059,"Hillsdale County, Michigan",45749,2727,9996,8975
1261,26061,0500000US26061,"Houghton County, Michigan",36219,1845,7236,6338
1262,26063,0500000US26063,"Huron County, Michigan",31166,1568,6005,7813
1263,26065,0500000US26065,"Ingham County, Michigan",292735,16584,58406,39459
1264,26067,0500000US26067,"Ionia County, Michigan",64210,3693,14277,9477
1265,26069,0500000US26069,"Iosco County, Michigan",25081,1114,4109,7421
1266,26071,0500000US26071,"Iron County, Michigan",11117,483,1846,3402
1267,26073,0500000US26073,"Isabella County, Michigan",70562,3257,12146,8909
1268,26075,0500000US26075,"Jackson County, Michigan",158823,8967,34067,28282
1269,26077,0500000US26077,"Kalamazoo County, Michigan",264870,15891,57311,39630
1270,26079,0500000US26079,"Kalkaska County, Michigan",17824,924,3743,3627
1271,26081,0500000US26081,"Kent County, Michigan",653786,43941,157809,89296
1272,26083,0500000US26083,"Keweenaw County, Michigan",2113,89,313,777
1273,26085,0500000US26085,"Lake County, Michigan",11881,524,1923,3401
1274,26087,0500000US26087,"Lapeer County, Michigan",88028,4245,18175,15963
1275,26089,0500000US26089,"Leelanau County, Michigan",21764,865,3495,6731
1276,26091,0500000US26091,"Lenawee County, Michigan",98266,5364,20713,18645
1277,26093,0500000US26093,"Livingston County, Michigan",191224,9709,40616,32920
1278,26095,0500000US26095,"Luce County, Michigan",6283,252,1037,1292
1279,26097,0500000US26097,"Mackinac County, Michigan",10787,436,1698,3025
1280,26099,0500000US26099,"Macomb County, Michigan",874759,47964,184009,148636
1281,26101,0500000US26101,"Manistee County, Michigan",24528,1068,4264,6318
1282,26103,0500000US26103,"Marquette County, Michigan",66516,3196,12044,12719
1283,26105,0500000US26105,"Mason County, Michigan",29100,1499,5889,6854
1284,26107,0500000US26107,"Mecosta County, Michigan",43545,2085,7993,7975
1285,26109,0500000US26109,"Menominee County, Michigan",22983,1044,4181,5652
1286,26111,0500000US26111,"Midland County, Michigan",83209,4486,17679,15276
1287,26113,0500000US26113,"Missaukee County, Michigan",15113,950,3474,3099
1288,26115,0500000US26115,"Monroe County, Michigan",150439,7985,32193,27262
1289,26117,0500000US26117,"Montcalm County, Michigan",63968,3667,14221,11195
1290,26119,0500000US26119,"Montmorency County, Michigan",9265,335,1390,2992
1291,26121,0500000US26121,"Muskegon County, Michigan",173588,10560,40082,29524
1292,26123,0500000US26123,"Newaygo County, Michigan",48892,2854,11024,9357
1293,26125,0500000US26125,"Oakland County, Michigan",1259201,68615,264031,211527
1294,26127,0500000US26127,"Oceana County, Michigan",26625,1492,6080,5479
1295,26129,0500000US26129,"Ogemaw County, Michigan",20952,940,3880,5414
1296,26131,0500000US26131,"Ontonagon County, Michigan",5795,154,736,2097
1297,26133,0500000US26133,"Osceola County, Michigan",23341,1251,5209,4947
1298,26135,0500000US26135,"Oscoda County, Michigan",8276,474,1610,2252
1299,26137,0500000US26137,"Otsego County, Michigan",24665,1313,5209,5213
1300,26139,0500000US26139,"Ottawa County, Michigan",290494,18047,69797,43492
1301,26141,0500000US26141,"Presque Isle County, Michigan",12738,521,2040,4001
1302,26143,0500000US26143,"Roscommon County, Michigan",23884,854,3514,7773
1303,26145,0500000US26145,"Saginaw County, Michigan",190800,10920,40727,36783
1304,26147,0500000US26147,"St. Clair County, Michigan",159337,8025,33131,30022
1305,26149,0500000US26149,"St. Joseph County, Michigan",61043,3946,14907,10983
1306,26151,0500000US26151,"Sanilac County, Michigan",41182,2215,8815,8819
1307,26153,0500000US26153,"Schoolcraft County, Michigan",8068,323,1370,2162
1308,26155,0500000US26155,"Shiawassee County, Michigan",68192,3692,14424,12523
1309,26157,0500000US26157,"Tuscola County, Michigan",52516,2699,10732,10635
1310,26159,0500000US26159,"Van Buren County, Michigan",75448,4479,17518,13667
1311,26161,0500000US26161,"Washtenaw County, Michigan",370963,18094,68932,51377
1312,26163,0500000US26163,"Wayne County, Michigan",1753893,114702,414221,270554
1313,26165,0500000US26165,"Wexford County, Michigan",33466,2032,7761,6388
1314,27001,0500000US27001,"Aitkin County, Minnesota",15902,594,2658,5251
1315,27003,0500000US27003,"Anoka County, Minnesota",353813,22201,84396,49712
1316,27005,0500000US27005,"Becker County, Minnesota",34371,2133,8391,7052
1317,27007,0500000US27007,"Beltrami County, Minnesota",46847,3318,11769,7548
1318,27009,0500000US27009,"Benton County, Minnesota",40545,2938,10255,5709
1319,27011,0500000US27011,"Big Stone County, Minnesota",4989,277,1052,1324
1320,27013,0500000US27013,"Blue Earth County, Minnesota",67427,3689,13246,9368
1321,27015,0500000US27015,"Brown County, Minnesota",25111,1407,5494,5243
1322,27017,0500000US27017,"Carlton County, Minnesota",35837,1870,8042,6136
1323,27019,0500000US27019,"Carver County, Minnesota",103551,6799,27701,12443
1324,27021,0500000US27021,"Cass County, Minnesota",29519,1618,6243,7659
1325,27023,0500000US27023,"Chippewa County, Minnesota",11924,816,2808,2526
1326,27025,0500000US27025,"Chisago County, Minnesota",55922,3253,12729,8612
1327,27027,0500000US27027,"Clay County, Minnesota",63955,4755,15804,8413
1328,27029,0500000US27029,"Clearwater County, Minnesota",8810,545,2185,1782
1329,27031,0500000US27031,"Cook County, Minnesota",5393,256,851,1540
1330,27033,0500000US27033,"Cottonwood County, Minnesota",11277,773,2756,2572
1331,27035,0500000US27035,"Crow Wing County, Minnesota",64889,3655,14053,14549
1332,27037,0500000US27037,"Dakota County, Minnesota",425423,27600,103669,60282
1333,27039,0500000US27039,"Dodge County, Minnesota",20822,1300,5369,3064
1334,27041,0500000US27041,"Douglas County, Minnesota",37964,2226,8182,8651
1335,27043,0500000US27043,"Faribault County, Minnesota",13758,788,3049,3140
1336,27045,0500000US27045,"Fillmore County, Minnesota",21058,1398,5191,4409
1337,27047,0500000US27047,"Freeborn County, Minnesota",30444,1725,6677,6742
1338,27049,0500000US27049,"Goodhue County, Minnesota",46403,2620,10293,9124
1339,27051,0500000US27051,"Grant County, Minnesota",6021,376,1364,1401
1340,27053,0500000US27053,"Hennepin County, Minnesota",1259428,81461,276541,176788
1341,27055,0500000US27055,"Houston County, Minnesota",18578,1041,4035,3992
1342,27057,0500000US27057,"Hubbard County, Minnesota",21332,1143,4513,5343
1343,27059,0500000US27059,"Isanti County, Minnesota",39966,2357,9395,6424
1344,27061,0500000US27061,"Itasca County, Minnesota",45108,2365,9370,10593
1345,27063,0500000US27063,"Jackson County, Minnesota",9911,546,2140,2217
1346,27065,0500000US27065,"Kanabec County, Minnesota",16207,873,3490,3324
1347,27067,0500000US27067,"Kandiyohi County, Minnesota",42855,2930,10514,8061
1348,27069,0500000US27069,"Kittson County, Minnesota",4248,233,909,1036
1349,27071,0500000US27071,"Koochiching County, Minnesota",12440,550,2265,3179
1350,27073,0500000US27073,"Lac qui Parle County, Minnesota",6658,320,1342,1834
1351,27075,0500000US27075,"Lake County, Minnesota",10658,523,2005,2775
1352,27077,0500000US27077,"Lake of the Woods County, Minnesota",3758,186,715,911
1353,27079,0500000US27079,"Le Sueur County, Minnesota",28494,1734,6808,4987
1354,27081,0500000US27081,"Lincoln County, Minnesota",5673,342,1328,1408
1355,27083,0500000US27083,"Lyon County, Minnesota",25629,1907,6615,4060
1356,27085,0500000US27085,"McLeod County, Minnesota",35873,2105,8254,6716
1357,27087,0500000US27087,"Mahnomen County, Minnesota",5519,479,1748,951
1358,27089,0500000US27089,"Marshall County, Minnesota",9390,614,2158,2016
1359,27091,0500000US27091,"Martin County, Minnesota",19785,1133,4306,4650
1360,27093,0500000US27093,"Meeker County, Minnesota",23141,1418,5594,4634
1361,27095,0500000US27095,"Mille Lacs County, Minnesota",26139,1690,6292,4787
1362,27097,0500000US27097,"Morrison County, Minnesota",33169,1999,7761,6487
1363,27099,0500000US27099,"Mower County, Minnesota",40011,2661,10093,7340
1364,27101,0500000US27101,"Murray County, Minnesota",8276,479,1815,2111
1365,27103,0500000US27103,"Nicollet County, Minnesota",34220,1994,7585,5558
